XXXXX;XXXX;;;;;;;;;;;;;x
annex_KUI_title;惩罚夔国;;;;;;;;;;X
annex_KUI_desc;夔，我之同姓，竟不祀鬻熊，数典忘祖，为大不敬。是可忍，孰不可忍！;;;;;;;;;;X
annex_DEG_title;征服邓国;;;;;;;;;;X
annex_DEG_desc;邓，商邦之旧国，不思改行以报效，反欲大谋，将不利于南土。楚虽小国，周室之忠臣也，将灭此叛臣，夸耀周邦之德。;;;;;;;;;;X
annex_ZOU_title;征服州国;;;;;;;;;;X
annex_ZOU_desc;州，云梦东岸之小侯也。近世以来，骚乱频发，惊王田猎之所，王令：敢入云梦即斩。今不发兵，则法令夷灭，楚有亡国之虞。;;;;;;;;;;X
annex_JIO_title;征服绞国;;;;;;;;;;X
annex_JIO_desc;绞侯恃诸与国而不修玉帛于楚，又好谋，遂及难。;;;;;;;;;;X
annex_HEN_title;征服轸国;;;;;;;;;;X
annex_HEN_desc;轸，江汉小国也，而其君无道，今可乘其蔽而谋之。;;;;;;;;;;X
annex_YUN_title;征服郧国;;;;;;;;;;X
annex_YUN_desc;郧国滨清发水，地处淮汉要道，今江汉诸国各不想连，其势孤弱，可收其土地而有之。;;;;;;;;;;X
kaifananman_title;开发南蛮;;;;;;;;;;X
kaifananman_desc;昔我先君蚡冒，筚路蓝缕，以启山林，殚精竭虑，遂有今日之楚国。今南蛮无君，纷纷乱乱，君王其有意拯之乎。;;;;;;;;;;X
Dominate_the_central_plains_chu_title;成为霸主;;;;;;;;;;X
Dominate_the_central_plains_chu_desc;周王东迁，中原播乱，烽烟不熄，寡人悯人民转运之苦，将率诸侯会盟，重申玉帛之礼。;;;;;;;;;;X
annex_YGO_title;征服越国;;;;;;;;;;X
annex_YGO_desc;越遇昏王，竟欲伐我。师出昭关而西，国必灭于会稽之野。;;;;;;;;;;X
pingdingqunman_title;平定群蛮;;;;;;;;;;X
pingdingqunman_desc;荆山之北，群蛮横行无忌，几遮我申邓之道，罪莫大焉。;;;;;;;;;;X
annex_JIG_title;征服纪国;;;;;;;;;;X
annex_JIG_desc;纪侯，吾之不共戴天之敌也。昔我先君哀公，横遭谮毒，烹死王城。此国之大恨。仇雠未报！仇雠未报！;;;;;;;;;;X
annex_LAI_title;征服东莱;;;;;;;;;;X
annex_LAI_desc;昔我先君太公之国，周公授我斧钺，东至于海，西至于河，不奉王命者，皆得征伐。今莱子不奉周王之号令，屡屡侵夺他国，又自恃权谋，不修守战之器。天夺其魄，必使其降心以相从也。;;;;;;;;;;X
annex_QIO_title;征服杞国;;;;;;;;;;X
annex_QIO_desc;杞国，其夏后之胤也，然其缘遭大国之侧，惴惴难安，吾国可迁其民于他地，助保其国祚。;;;;;;;;;;X
annex_TAN_title;征服谭国;;;;;;;;;;X
annex_TAN_desc;先君过谭而谭君不礼，其罪也甚矣哉。;;;;;;;;;;X
annex_JIE_title;征服介国;;;;;;;;;;X
annex_JIE_desc;介，胶东之小国也，不朝齐而亲鲁，鲁，吾之仇雠，今可灭介而断其一臂。;;;;;;;;;;X
Dominate_the_central_plains_QIG_title;成为霸主;;;;;;;;;;X
Dominate_the_central_plains_QIG_desc;吾先君太公，周王之太师，助其定鼎天下；吾先君丁公，康王之旧臣，成康天下其有预焉。今周室不协，纲纪大乱，天下力征以为事，吾君甚悯焉。其伸义战，遵周室，霸中原，重修四方贡职，天下诸侯有是心者，其助寡人乎。;;;;;;;;;;X
Eliminate_cha_title;消灭长狄;;;;;;;;;;X
Eliminate_cha_desc;狄人期年入我边鄙，略我牛马甚众，使我民不得耕作樵采牧养于田野，其罪甚焉。今吾纠合三军，势要荡平其屋宇，湮塞其井，灭绝其部落。;;;;;;;;;;X
Linzi_capital_title;大都临淄;;;;;;;;;;X
Linzi_capital_desc;临淄，齐国之重地也，居国之中央，四方有难，猝然应之。;;;;;;;;;;X
guiluqindi_title;归鲁侵地;;;;;;;;;;X
guiluqindi_desc;柯之地，不可谓不重，然君侯之言，则有重于柯之地也。君其归之。;;;;;;;;;;X
qizhiwudu_title;齐之五都;;;;;;;;;;X
qizhiwudu_desc;今天下分为战国七，力征以并寰宇。立五都于国中，攘仇寇于境外。;;;;;;;;;;X
zhanshengyuchaoting_title;战胜于朝廷;;;;;;;;;;X
zhanshengyuchaoting_desc;内修政令而政治清明，国富而民康，民众乐用，敌国惧而修玉帛之好，此所谓战胜于朝廷。;;;;;;;;;;X
annex_nanyang_title;征服南阳;;;;;;;;;;X
annex_nanyang_desc;南阳，吾国之旧壤也。今鲁国四分而削弱，楚新败于鲁阳，赵见削于邯郸，此亦吾大有为之时也。;;;;;;;;;;X
kaituojulu_title;开拓巨鹿;;;;;;;;;;X
kaituojulu_desc;巨鹿之地，沃野千里，旧为戎狄所居，地富而民易驯，位处争霸之地，可垦其地而移民使居之，此我国立北方霸业之本也。;;;;;;;;;;X
annex_XSG_title;征服西申;;;;;;;;;;X
annex_XSG_desc;西申小国，僭越称侯，窜有关中，必先破之而后能成我秦国之霸业。;;;;;;;;;;X
annex_HUR_title;征服豲国;;;;;;;;;;X
annex_HUR_desc;兹有豲戎，据我西土，使我不得安心向东。;;;;;;;;;;X
annex_MZR_title;征服绵诸戎;;;;;;;;;;X
annex_MZR_desc;近有绵诸包藏祸心，欲邀击我于山谷，幸先公伯益护佑，幸免于难。今我三军齐集，灭此大敌，以飨先君。;;;;;;;;;;X
annex_RGO_title;征服芮国;;;;;;;;;;X
annex_RGO_desc;汝不闻芮公新有嬖臣而社稷大乱乎，此东征之时，切记切记。;;;;;;;;;;X
shoufuqishan_title;收复岐山;;;;;;;;;;X
shoufuqishan_desc;我先君襄公勤于王事，申戎大破镐京，我先君襄公力战护平王。平王东迁成周，襄公保驾有功，赐我先君地至于岐山。今岐山为姜戎所据，不可不剪除之。;;;;;;;;;;X
annex_BOG_title;征服荡杜氏;;;;;;;;;;X
annex_BOG_desc;荡杜氏，周之罪臣也，戎申破宗周之城，彼见而不救，大失臣职。今我兴义师，伐有罪，诸侯有意者，其助寡人乎！;;;;;;;;;;X
annex_PXS_title;征服彭戏氏;;;;;;;;;;X
annex_PXS_desc;彭戏氏据河西形胜之地，不可不除。;;;;;;;;;;X
annex_LSS_title;征服骊山氏;;;;;;;;;;X
annex_LSS_desc;骊山之戎，与晋国有谋，欲作乱于我国之腹地。幸先君有灵，奏明上帝，上帝使先君托梦于我君。此战，上帝已使骊山戎入于我手，我军必胜！;;;;;;;;;;X
annex_LNG_title;征服梁国;;;;;;;;;;X
annex_LNG_desc;梁侯大兴将作，国人已不堪命矣。三军一出，梁国必亡。;;;;;;;;;;X
Eliminate_yiqu_title;消灭义渠;;;;;;;;;;X
Eliminate_yiqu_desc;彼义渠，残破我边邑，离散我万民，使我烽火连绵，不得休息。今我兴义师，伐有罪，势将残破其身——以血还血，以牙还牙！;;;;;;;;;;X
The_conquest_of_hexi_title;收复河西;;;;;;;;;;X
The_conquest_of_hexi_desc;河西之地，我先君戮力而获之地也。晋为不道，趁我丧乱伐我——使我失地以至百有余年。今我君锐意变法，新建三军，将挞伐魏国，复我河西。;;;;;;;;;;X
The_conquest_of_hanzhong_title;占据汉中;;;;;;;;;;X
The_conquest_of_hanzhong_desc;汉中地，我先君筚路蓝缕开拓而有也。巴国侵我西鄙，楚又侵我南鄙，致我不复有我汉中之地。汉中之民日夜嚎泣于涂，述说不道。今我兵锋南指，所向披靡，汉中必将重归我有。;;;;;;;;;;X
annex_bashu1_title;征服巴国;;;;;;;;;;X
annex_bashu1_desc;司马错争论于秦王曰：“夫蜀、西辟之国也，而戎狄之长也，而有桀、纣之乱；以秦攻之，譬如使豺狼逐群羊也。取其地，足以广国也；得其财，足以富民缮兵；不伤众而彼以服矣。故拔一国而天下不以为暴；利尽西海诸侯不以为贪。是我一举而名实两附，而又有禁暴正乱之名。”;;;;;;;;;;X
annex_bashu2_title;征服蜀国;;;;;;;;;;X
annex_bashu2_desc;司马错争论于秦王曰：“夫蜀、西辟之国也，而戎狄之长也，而有桀、纣之乱；以秦攻之，譬如使豺狼逐群羊也。取其地，足以广国也；得其财，足以富民缮兵；不伤众而彼以服矣。故拔一国而天下不以为暴；利尽西海诸侯不以为贪。是我一举而名实两附，而又有禁暴正乱之名。”;;;;;;;;;;X
blow_BAI_title;打击白狄;;;;;;;;;;X
blow_BAI_desc;彼白狄，先君悯其孤弱，处之于秦晋之间，然彼不思厚报，反与晋国，侵我边邑，大为不道之事。今晋国陷于东事，无暇西顾，我可乘机兴义师，厚报白狄之德！;;;;;;;;;;X
annex_RGO_title;征服陆浑戎;;;;;;;;;;X
annex_RGO_desc;陆浑戎离我们近，为了版图好看，必须得打;;;;;;;;;;X
QIN_zhengfu_shangluo_title;征服上洛;;;;;;;;;;X
QIN_zhengfu_shangluo_desc;征服上洛;;;;;;;;;;X
QIN_zhengfu_hangu_title;征服函谷;;;;;;;;;;X
QIN_zhengfu_hangu_desc;征服函谷;;;;;;;;;;X
QIN_zhengfu_wuguan_title;征服武关;;;;;;;;;;X
QIN_zhengfu_wuguan_desc;征服武关;;;;;;;;;;X
namibazi_title;纳芈八子;;;;;;;;;;X
namibazi_desc;以后可获得秦昭襄王888属性;;;;;;;;;;X
taihoushezheng_title;太后摄政;;;;;;;;;;X
taihoushezheng_desc;太后摄政;;;;;;;;;;X
shuifuyiqu_title;睡服义渠;;;;;;;;;;X
shuifuyiqu_desc;睡服义渠;;;;;;;;;;X
YAN_annex_WUZ_title;征服无终;;;;;;;;;;X
YAN_annex_WUZ_desc;无终之戎，略我边邑，杀我士民，其罪行累累，罄尽北山之竹，不足道其万一。昔日，我乃小邦，唯能相忍为国，今日，燕邦之民，士卒鼎盛，及锋而试，必当破其国，灭其种落。;;;;;;;;;;X
blow_shanron_title;打击山戎;;;;;;;;;;X
blow_shanron_desc;山戎跋扈，流窜中原，袭击燕、齐、邢、卫之民，已成中原大患。今燕虽小邦，华夏之邦也，拯救诸夏之民，杜塞夷狄侵略之门，正乃吾辈之责任。;;;;;;;;;;X
YAN_annex_GUZ_title;征服孤竹;;;;;;;;;;X
YAN_annex_GUZ_desc;孤竹其先亦黄帝之子，而流落北荒，遂成夷狄，失华夏之声教，而令贵胄蒙羞。燕虽小邦，华夏之邦也，变化其民，正乃吾诸夏之责任。;;;;;;;;;;X
YAN_annex_LZG_title;征服令支;;;;;;;;;;X
YAN_annex_LZG_desc;令支，诸戎之暴虐者也。其挑动诸戎，乱我家邦，屠杀吏民，略我城邑……呜呼！今我六军齐聚，誓将踏平其城郭，夷灭其种裔。;;;;;;;;;;X
kaituoliaodong_title;开拓辽东;;;;;;;;;;X
kaituoliaodong_desc;我燕国南有齐，西有赵国。彼皆大国，此诚不可与争锋。若以开疆自强计，莫若向东，征服辽水以东地。;;;;;;;;;;X
annex_XGO_title;征服邢国;;;;;;;;;;X
annex_XGO_desc;邢国本是我国亲善之邻邦，但自从戎狄南下后，为了土地和人民，凡符合我国进行争夺，我们应该把他们彻底吞并。;;;;;;;;;;X
puyangjujia_title;濮阳巨贾;;;;;;;;;;X
puyangjujia_desc;濮阳形胜之地，东连齐海，西接王畿，常有商贾来往期间，立市修路，将有裨益于我国。;;;;;;;;;;X
huifujiangtu_title;恢复疆土;;;;;;;;;;X
huifujiangtu_desc;朝歌，先君所始封也。朝歌之民日夜号泣于涂，思念卫公之德音，君侯岂无意乎？;;;;;;;;;;X
WEG_culture_title;选贤举能;;;;;;;;;;X
WEG_culture_desc;卫虽小国而不敢忘教化，故贤者能士频出其间，此诚我国之所以立于诸侯，今可寻访隐士贤材，国君可坐而使国安民定。;;;;;;;;;;X
SON_annex_DAG_title;征服戴国;;;;;;;;;;X
SON_annex_DAG_desc;戴居郑之东土，曹之南疆，我宋之三军，朝发而夕至，则仇寇亦然。唯以睢阳是保，请以戴国是征。;;;;;;;;;;X
SON_annex_XIA_title;征服萧国;;;;;;;;;;X
SON_annex_XIA_desc;萧，我之附庸也，然叛服不定，大失臣职，孤当一举灭之，以慑不臣。;;;;;;;;;;X
taozhugong_title;陶朱公;;;;;;;;;;X
taozhugong_desc;陶邑，交通要道，南北客商往来之所，东西盐铁会聚之地，当设市集以便行人，亦可增我国之财富。;;;;;;;;;;X
SON_annex_BIY_title;征服逼阳;;;;;;;;;;X
SON_annex_BIY_desc;今有偪阳之国，其行夷狄，又导淮上之夷人，侵我东郡，略我南鄙，吾无日不思报之。今则其契机也。天诱其衷，不获则有咎焉。;;;;;;;;;;X
kaituosishang_title;开拓泗上;;;;;;;;;;X
kaituosishang_desc;泗上之地，丰腴之所，且有伐夷之地利，不可不属之我国。;;;;;;;;;;X
SON_annex_JII_title;征服缗邑;;;;;;;;;;X
SON_annex_JII_desc;缗，北通齐鲁，东抵泗上，为交通之要，不可不握于我手。;;;;;;;;;;X
SON_annex_GAO_title;征服郜邑;;;;;;;;;;X
SON_annex_GAO_desc;匹夫无罪，怀璧其罪。郜国有鼎，斯即所谓。;;;;;;;;;;X
annex_XUG_title;征服许国;;;;;;;;;;X
annex_XUG_desc;许虽中原小国，而地处要冲，居于四方交通交汇之处，我国欲称霸，必须先征服许国。;;;;;;;;;;X
ZGO_annex_DAG_title;征服戴国;;;;;;;;;;X
ZGO_annex_DAG_desc;妫姓之戴，于我东疆，北连燕、卫、齐、邢，南通曹、宋、陈、蔡，冲要之地，不可不收。;;;;;;;;;;X
ZGO_annex_KUA_title;征服郐国;;;;;;;;;;X
ZGO_annex_KUA_desc;王室播迁，中原丧乱，郐无视先君之好，口血未干，竟欲伐我，多取财贿，其国可灭，其君可诛。;;;;;;;;;;X
ZGO_annex_DGG_title;征服东虢;;;;;;;;;;X
ZGO_annex_DGG_desc;虢叔恃制之险，欲伐我先君之邑。辱及身，可忍；辱及先君，不可忍，请伐之。;;;;;;;;;;X
improve_relations_with_QIG_title;与齐国交好;;;;;;;;;;X
improve_relations_with_QIG_desc;齐，东国之大者也，通好则两利，交恶则俱损，君其思之。;;;;;;;;;;X
improve_relations_with_emperor_title;与霸主交好;;;;;;;;;;X
improve_relations_with_emperor_desc;自我厉公、昭公宫乱，郑国日削，国力不济。夹晋楚之间，奉玉帛于两境。以社稷存亡计，当与霸主交好，以存国祚。;;;;;;;;;;X
client_zng_title;附庸鄫国;;;;;;;;;;X
client_zng_desc;鄫，小国也，其地近我曲阜，且未能具车驾以勤王事，请收为附庸，代其行朝贡天子之事。;;;;;;;;;;X
client_zhu_title;附庸邾国;;;;;;;;;;X
client_zhu_desc;邾初徙自曹地，心怀不满，今近我南郊，竟有事于我与滕，其罪大焉。请收为附庸，教导其行。;;;;;;;;;;X
client_ten_title;征服滕薛;;;;;;;;;;X
client_ten_desc;滕，薛，地偏且小，东有莒人虎视，南有淮夷觊觎，若不吞之，必为夷所灭。;;;;;;;;;;X
LUG_annex_FEG_title;征服费邑;;;;;;;;;;X
LUG_annex_FEG_desc;费邑乃我邦上卿季子友之封地，岂能付之他手。;;;;;;;;;;X
client_shi_title;附庸邿国;;;;;;;;;;X
client_shi_desc;邿乃小侯也，无力贡职，请收为附庸，代其致礼于霸主。;;;;;;;;;;X
LUG_annex_gai_title;征服盖邑;;;;;;;;;;X
LUG_annex_gai_desc;盖邑居东国之要，东连莱夷，西抵齐国，东南有莒国。可谓兵家所必争。君王其有意乎？;;;;;;;;;;X
blow_JUG_title;攻击莒国;;;;;;;;;;X
blow_JUG_desc;莒，我东南之敌国也，日夜侵我东鄙，使我不得牧养耕种于野，吾必报之。;;;;;;;;;;X
LUG_annex_mou_title;征服牟邑;;;;;;;;;;X
LUG_annex_mou_desc;牟，我之婚姻也，然地近齐国，有吞并之虞。请迁其民于我之南土，免宗庙不血食之大恨。;;;;;;;;;;X
client_xzg_title;附庸倪国;;;;;;;;;;X
client_xzg_desc;倪，泗上之小侯也，镇吾南土，收为附庸，可免南境百姓奔波之累，且收东南之利。;;;;;;;;;;X
kaituoshangjun_title;开拓上郡;;;;;;;;;;X
kaituoshangjun_desc;上郡，有林胡、楼烦之民，战士之利，马匹、牛羊之众，此国之大利，君王其思之。;;;;;;;;;;X
kaituoxihe_title;开拓西河;;;;;;;;;;X
kaituoxihe_desc;西河本旧晋所有，秦恃我乱，武力夺之，西河之民，遂沦丧他手。然西河之民日夜乞中原王者亦久矣，大王当复西河地，方能威行中国。;;;;;;;;;;X
shoufuhedong_title;收复河东;;;;;;;;;;X
shoufuhedong_desc;河东地，晋国所赖以兴盛也，且吾先世所封，祖宗陵寝皆在焉，岂有沦于他手之理。;;;;;;;;;;X
improve_relations_with_HAN_title;巩固与韩国关系;;;;;;;;;;X
improve_relations_with_HAN_desc;韩之地，北有上党，利尽汾水、伊洛，有被山带河之势。与之通好，大魏可倍增其势，且无分国之忧，君上其思之。;;;;;;;;;;X
zhengfushangcai_title;征服上蔡;;;;;;;;;;X
zhengfushangcai_desc;上蔡之地，楚所以侵略中国也，可出革车千乘，胜兵十万，据之南征北战，何敌不灭。;;;;;;;;;;X
zhengfuzhongshan_title;征服中山;;;;;;;;;;X
zhengfuzhongshan_desc;中山，戎狄之国也，数乱中国，吞之，中国必不以为贪，又可得战士之刀锋，宝器之厚重，诚一本而两利，大王可留意焉。;;;;;;;;;;X
zhengfudaliang_title;征服大梁;;;;;;;;;;X
zhengfudaliang_desc;大梁，先世郑国所营之城也，其地四通八达，人口众多，商贾云集，当收之，以强魏国之本。;;;;;;;;;;X
ZHO_annex_daijun_title;征服代郡;;;;;;;;;;X
ZHO_annex_daijun_desc;从常山临代，代可取也。;;;;;;;;;;X
ZHO_annex_loufan_title;征服娄烦;;;;;;;;;;X
ZHO_annex_loufan_desc;楼烦，我西鄙之邻也，沃野千里，牛马甚众，王霸之资也，若抚之有方，不愁不为我王驱驰也。;;;;;;;;;;X
ZHO_annex_yunzhong_title;征服云中;;;;;;;;;;X
ZHO_annex_yunzhong_desc;近者，北商云集邯郸，颇言云中地胡马劫持商旅之事，又言云中地沃野，有大河之利，北有崇山可利防守，又地近胡，有市马之便。大王，此开拓之机，不可不早谋划之。;;;;;;;;;;X
ZHO_annex_jiuyuan_title;征服九原;;;;;;;;;;X
ZHO_annex_jiuyuan_desc;九原之地，北有大山，南有大河，沃野千里，极宜牧马牛羊，此开拓之时也。;;;;;;;;;;X
ZHO_annex_ZHS_title;征服中山;;;;;;;;;;X
ZHO_annex_ZHS_desc;中山亦太甚矣。击我鄗邑，几至不守。又河间动荡，河左池鱼，皆拜其赐。今又与齐国会盟，思五国相王之事。彼竖子之国，安得称王。;;;;;;;;;;X
HAN_annex_ZGO_title;征服郑国;;;;;;;;;;X
HAN_annex_ZGO_desc;三晋已破智氏，将分其地。段规谓韩王曰：“分地必取成皋。”韩王曰：“成皋，石溜之地也，寡人无所用之。”段贵曰：“不然，臣闻一里之厚而动千里之权者，地利也。万人之众而破三军者，不意也。王用臣言，则韩必取郑矣。”王曰：“善。”果取成皋。今成皋已下，当攻伐郑国，以大韩侯之邑。;;;;;;;;;;X
HAN_annex_runan_title;征服汝南;;;;;;;;;;X
HAN_annex_runan_desc;汝南乃进南阳之必经，若为铁器之利，刀兵之强，则汝南不可相让，君王其思之。;;;;;;;;;;X
HAN_annex_nanyang_title;征服南阳;;;;;;;;;;X
HAN_annex_nanyang_desc;宛有铁器之地利，又素为楚国之大县，此兴国之要也，不可不察。;;;;;;;;;;X
kaituojiangdong1_title;开拓江东;;;;;;;;;;X
kaituojiangdong1_desc;娄、姑苏之地，背五湖而临笠泽，沃野千里，此天府之地也。王若有志于霸业，此地不可不收。;;;;;;;;;;X
WUG_annex_HNX_title;征服邗国;;;;;;;;;;X
WUG_annex_HNX_desc;邗，我西北之劲敌也。;;;;;;;;;;X
WUG_annex_huaishang_title;争衡淮上;;;;;;;;;;X
WUG_annex_huaishang_desc;楚国拓地已至我之西鄙矣。不可不防。;;;;;;;;;;X
WUG_client_zng_title;附庸越国;;;;;;;;;;X
WUG_client_zng_desc;吾有中原之志，越国在我腹心，不可不除。请收为附庸，以绝灭国之恶名。;;;;;;;;;;X
WUG_annex_huaibei_title;征服淮北;;;;;;;;;;X
WUG_annex_huaibei_desc;淮北之地，上善也，且据之可临齐鲁，威行中原，此王霸之肇始也。;;;;;;;;;;X
WUG_improve_relations_with_JIN_title;交好晋国;;;;;;;;;;X
WUG_improve_relations_with_JIN_desc;晋国，我之同姓也，素为中原大国，当与之结好。;;;;;;;;;;X
kaituojiangdong2_title;开拓江东;;;;;;;;;;X
kaituojiangdong2_desc;爰陵、故鄣、鸠兹之地，居我国之腹里，且兼震泽之利，汝岂有意乎？;;;;;;;;;;X
Dominate_the_central_plains2_title;争霸中原;;;;;;;;;;X
Dominate_the_central_plains2_desc;我周之同姓也，今诸侯昏乱，日夜攻伐，孤心中实不忍。中国岂可一日无霸王。;;;;;;;;;;X
kaituozhejiang_title;开拓浙西;;;;;;;;;;X
kaituozhejiang_desc;浙西之地，民风骠勇，君上诚能开拓其地，必得精兵供王驱驰，且张邦国之势。;;;;;;;;;;X
