;;;;;;;;;;;;;x;
afangyumanzu;防御蛮族;;;;;;;;;;X
desc_afangyumanzu;防御蛮族;;;;;;;;;;X
rangrenshiwangdexunshi;让人失望的巡视;;;;;;;;;;X
desc_rangrenshiwangdexunshi;让人失望的巡视;;;;;;;;;;X
meiyoufaxiandexunshi;没有发现的巡视;;;;;;;;;;X
desc_meiyoufaxiandexunshi;没有发现的巡视;;;;;;;;;;X
shibaidetanpan;失败的谈判;;;;;;;;;;X
desc_shibaidetanpan;失败的谈判;;;;;;;;;;X
hejieshibai;和解失败;;;;;;;;;;X
desc_hejieshibai;和解失败;;;;;;;;;;X
xunshibianjiang_desc;巡视边疆;;;;;;;;;;;;;x
xiaogumanzutanpan_title;与小股蛮夷谈判;;;;;;;;;;X
xiaogumanzutanpan_desc;与小股蛮夷谈判;;;;;;;;;;X
jiaoduomanzutanpan_title;与较多蛮夷谈判;;;;;;;;;;;;;x
jiaoduomanzutanpan_desc;与较多蛮夷谈判;;;;;;;;;;;;;x
daliangmanzutanpan_title;与大股蛮夷谈判;;;;;;;;;;;;;x
daliangmanzutanpan_desc;与大股蛮夷谈判;;;;;;;;;;;;;x
yumanzuhejie_title;与蛮夷和解;;;;;;;;;;X
yumanzuhejie_desc;与蛮夷和解;;;;;;;;;;X
qiangdu1_title;观察蛮族强度——少量蛮族;;;;;;;;;;;;;x
qiangdu1_desc;本决议用来观察，点击无效;;;;;;;;;;;;;x
qiangdu2_title;观察蛮族强度——较多蛮族;;;;;;;;;;;;;x
qiangdu2_desc;本决议用来观察，点击无效;;;;;;;;;;;;;x
qiangdu3_title;观察蛮族强度——大量蛮族;;;;;;;;;;X
qiangdu3_desc;本决议用来观察，点击无效;;;;;;;;;;X
EVTNAME61001;首都拓荒队;;;;;;;;;;X
EVTDESC61001;更新首都提供的拓荒队数量;;;;;;;;;;X
EVTOPTA61001;拓荒队数量提供;;;;;;;;;;X
capital1;首都拓荒队提供;;;;;;;;;;X
desc_capital1;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital2;首都拓荒队提供;;;;;;;;;;X
desc_capital2;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital3;首都拓荒队提供;;;;;;;;;;X
desc_capital3;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital4;首都拓荒队提供;;;;;;;;;;X
desc_capital4;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital5;首都拓荒队提供;;;;;;;;;;X
desc_capital5;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital6;首都拓荒队提供;;;;;;;;;;X
desc_capital6;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital7;首都拓荒队提供;;;;;;;;;;X
desc_capital7;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital8;首都拓荒队提供;;;;;;;;;;X
desc_capital8;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital9;首都拓荒队提供;;;;;;;;;;X
desc_capital9;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
capital10;首都拓荒队提供;;;;;;;;;;X
desc_capital10;首都是拓荒队的主要来源，其数量和人口相关;;;;;;;;;;X
EVTNAME61011;边疆拓荒队;;;;;;;;;;X
EVTDESC61011;更新边疆提供的拓荒队数量;;;;;;;;;;X
EVTOPTA61011;拓荒队数量提供;;;;;;;;;;X
empty_colonists;边疆拓荒队提供;;;;;;;;;;X
desc_empty_colonists;边境地区有一定自然人口流动，开拓蛮夷理念会触发当地的拓荒队加成;;;;;;;;;;X
