;;;;;;;X
EVTDESC1508;君主意在压制公家权力的举措使得国家上下充满了异议，王公贵族们拒绝接受新的举措，一种阴谋似乎弥漫在整个国家. ;;;;;;;;;;X
EVTOPTA1508;不满情绪在蔓延 ;;;;;;;;;;X
EVTNAME1509;士卿不满. ;;;;;;;;;;X
EVTDESC1509;君主将朝廷的权力全部给予公家，这使得士卿家族纷纷表达不满，权力过度的集中化是一种危险的政治倾向;;;;;;;;;;X
EVTOPTA1509;不满情绪在蔓延 ;;;;;;;;;;X
noble_discontent;公家不满. ;;;;;;;;;;X
desc_noble_discontent;该省份公家强烈不满，君主应该防微杜渐，以防祸事发于卧榻之地. ;;;;;;;;;;X
vassal_discontent;士卿不满. ;;;;;;;;;;X
desc_vassal_discontent;该省份士卿强烈不满，君主应该防微杜渐，以防祸事发于卧榻之地. ;;;;;;;;;;X
EVTNAME1510;公家把持朝政;;;;;;;;;;X
EVTDESC1510;随着国家集权力度扩大，国家的政治权力被集中到公家手中，官员全部出自他们门下，君王式微，国家处于衰乱之中;;;;;;;;;;X
EVTOPTA1510;人不知君;;;;;;;;;;X
EVTNAME1511;士卿把持朝政;;;;;;;;;;X
EVTDESC1511;随着国家集权力度扩大，国家的政治权力被集中到士卿手中，官员全部出自他们门下，君王式微，国家处于衰乱之中;;;;;;;;;;X
EVTOPTA1511;人不知君;;;;;;;;;;X
noble_controls;公家把持朝政;;;;;;;;;;X
desc_noble_controls;公家在朝中势力不断扩大，现在已经完全控制朝政，贵族们为了各自的私利随意处理政事，弊政频出。;;;;;;;;;;X
vassal_controls;士卿把持朝政;;;;;;;;;;X
desc_vassal_controls;士卿在朝中势力不断扩大，现在已经完全控制朝政，贵族们为了各自的私利随意处理政事，弊政频出。;;;;;;;;;;X
zhichigongjia_title;加强公家地位;;;;;;;;;;X
zhichigongjia_desc;在我国，公家执政有着悠久的历史和传统，是国家稳定的基石所在，我们应当加强这一国策。;;;;;;;;;;X
zhichishiqing_title;加强士卿地位;;;;;;;;;;X
zhichishiqing_desc;古老的公家执政体制日益腐朽，我们应当废除这一制度，建立士卿体制，新的贵族家族将成为国家的核心利益。;;;;;;;;;;X
zhichigongjia1_title;加强公家地位;;;;;;;;;;X
zhichigongjia1_desc;在我国，公家执政有着悠久的历史和传统，是国家稳定的基石所在，我们应当加强这一国策。;;;;;;;;;;X
zhichishiqing1_title;加强士卿地位;;;;;;;;;;X
zhichishiqing1_desc;古老的公家执政体制日益腐朽，我们应当废除这一制度，建立士卿体制，新的贵族家族将成为国家的核心利益。;;;;;;;;;;X
zhichigongjia;支持公家;;;;;;;;;;X
desc_zhichigongjia;当前朝廷之内君主强力推行公家执政的方针，公家是历代君主血亲所组成的贵族集团，和君主、国家的利益密切相关，公家集团虽然对于君主权威是一种威胁，但就整个宗族利益而言，是坚定的维护者。;;;;;;;;;;X
zhichishiqing;支持士卿;;;;;;;;;;X
desc_zhichishiqing;当前朝廷之内君主强力推行士卿执政的方针，士卿是非公家的贵族集团，可能来自国君远支血脉或者其他大宗族，士卿集团重视家族利益，积极为本家谋取利益，合理的利用他们的力量，将是国家内政外交的重要推力，但如果他们的权利过大，则会成为对于中央的威胁。;;;;;;;;;;X
guodujiquan;过度集权. ;;;;;;;;;;X
desc_guodujiquan;君主集权是过大规模扩大后的大势所趋，但提高集权对于君主的能力要求很高，如果君王自身无法胜任繁重的事务，这种集权就会变成隐患。;;;;;;;;;;X
overextension1;国土过度扩张;;;;;;;;;;X
desc_overextension1;我们的国家扩张的过于迅速让我们难以有效管理她. 我们得减缓扩张速度或者放附庸国来恢复正常。行政等级的提高将有助于我国提高国家管理能力。;;;;;;;;;;X
overextension2;国土过度扩张;;;;;;;;;;X
desc_overextension2;我们的国家扩张的过于迅速让我们难以有效管理她. 我们得减缓扩张速度或者放附庸国来恢复正常。行政等级的提高将有助于我国提高国家管理能力。;;;;;;;;;;X
fastextension1;扩张过快;;;;;;;;;;X
desc_fastextension1;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
fastextension2;扩张过快;;;;;;;;;;X
desc_fastextension2;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
fastextension3;扩张过快;;;;;;;;;;X
desc_fastextension3;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
fastextension4;扩张过快;;;;;;;;;;X
desc_fastextension4;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
fastextension5;扩张过快;;;;;;;;;;X
desc_fastextension5;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
fastextension6;扩张过快;;;;;;;;;;X
desc_fastextension6;我国的扩张速度过快，这影响了国内的政治稳定，造成了一定负面影响。某些特殊政体所允许的扩张的速度更低。;;;;;;;;;;;X
EVTNAME1512;无助的诸侯;;;;;;;;;;X
EVTDESC1512;我们的邻国弱小而无助，我们或许可以使用外交手段命其臣服于我们。;;;;;;;;;;;;;x;
EVTOPTA1512;派出使者商议;;;;;;;;;;X
EVTOPTB1512;暂时不要这么做;;;;;;;;;;X
EVTNAME1513;大国命令臣服;;;;;;;;;;X
EVTDESC1513;我国弱小而无助，$FROMCOUNTRY$派出使者要求我们臣服;;;;;;;;;;;;;x;
EVTOPTA1513;暂时屈服;;;;;;;;;;X
EVTOPTB1513;保持独立;;;;;;;;;;X
EVTNAME1514;谋求独立;;;;;;;;;;X
EVTDESC1514;宗主的势力日益削弱，而我国实力强大，是时候该谋求独立地位了。;;;;;;;;;;X
EVTOPTA1514;向宗主请求独立;;;;;;;;;;X
EVTOPTB1514;赌上国运的一战！;;;;;;;;;;X
EVTNAME1515;附庸国$FROMCOUNTRY$要求独立;;;;;;;;;;X
EVTDESC1515;我们的附庸$FROMCOUNTRY$意图独立，这是对我国的公然挑战，我们是否应该惩戒他们？;;;;;;;;;;X
EVTOPTA1515;贿以重币，大事化小;;;;;;;;;;X
EVTOPTB1515;随其随欲;;;;;;;;;;X
EVTOPTC1515;坚决镇压;;;;;;;;;;X
EVTNAME1516;附庸国接受我国的教化;;;;;;;;;;X
EVTDESC1516;我们的附庸长期处于我国的影响范围内，逐渐抛弃了他们过去的旧思想，而接受了我们的信仰，这对于他们的发展将是大大的裨益。;;;;;;;;;;X
EVTOPTA1516;王道广为传播;;;;;;;;;;X
EVTNAME1517;附庸国接受我国的教化;;;;;;;;;;X
EVTDESC1517;我们的附庸长期处于我国的影响范围内，逐渐抛弃了他们过去的旧思想，而接受了我们的信仰，这对于他们的发展将是大大的裨益。;;;;;;;;;;X
EVTOPTA1517;王道广为传播;;;;;;;;;;X
EVTNAME1518;过度直辖;;;;;;;;;;X
EVTDESC1518;过度直辖;;;;;;;;;;X
EVTOPTA1518;过度直辖;;;;;;;;;;X
EVTNAME1519;过度直辖;;;;;;;;;;X
EVTDESC1519;过度直辖;;;;;;;;;;X
EVTOPTA1519;过度直辖;;;;;;;;;;X
guoduzhixia;过度直辖;;;;;;;;;;X
desc_guoduzhixia;目前我国的政治状态尚无法支持这个省份以君主直辖的方式进行管理，可以考虑设立郡县、分封封地、迁都或政治改革等方式进行改善。;;;;;;;;;;;X
EVTNAME1520;首都直辖;;;;;;;;;;X
EVTDESC1520;首都直辖;;;;;;;;;;X
EVTOPTA1520;首都直辖;;;;;;;;;;X
EVTNAME1521;封君制度;;;;;;;;;;X
EVTDESC1521;封君制度;;;;;;;;;;X
EVTOPTA1521;封君制度;;;;;;;;;;X
EVTNAME1522;封君制度;;;;;;;;;;X
EVTDESC1522;封君制度;;;;;;;;;;X
EVTOPTA1522;封君制度;;;;;;;;;;X
fengjun;封君;;;;;;;;;;X
desc_fengjun;此地贵族领地以新的封君制度管理;;;;;;;;;;;X
EVTNAME877;统一$THISCOUNTRY$;;;;;;;;;;X
EVTDESC877;当一个小诸侯放弃自己的独立地位加入我国时, 当地的居民可能暂时会不适应新的君王统治，尤其是那些一直以来有着独立地位的封邑。但我国的统治不容置疑，他们最终会成为我国的子民。;;;;;;;;;;X
EVTOPTB877A;当地将直接从$CAPITAL_CITY$接受命令;;;;;;;;;;X
EVTNAME1345;春秋战国！;;;;;;;;;;X
EVTDESC1345;欢迎来到春秋战国的世界，本mod基于欧陆风云3神风5.2版本进行制作，我们将以最大的努力为玩家展现历史，同时也让玩家在更大程度上能够亲身体会中国历史上这段非常重要的时期。\n首先你需要做一个选择，是否要选择历史幸运模式？在幸运模式下，历史上的强国会在相应的历史时期获得一个专属的buff，同时可能触发一些强制历史事件以促成他们的崛起；反之，选择常规模式，则意味着所有国家平等地进行游戏，虽然可能偏离历史，但或许是更好的模拟体验。如果玩家也选择了大国，那么你可以选择是否享受这种加成。\n极力推荐历史幸运（除玩家）模式。;;;;;;;;;;X
EVTOPTA1345;历史幸运模式. （含玩家）;;;;;;;;;;X
EVTOPTB1345;历史幸运模式. （除玩家）;;;;;;;;;;X
EVTOPTC1345;非历史幸运模式. ;;;;;;;;;;X
set_noble_territory_title;分封公家领地;;;;;;;;;;X
set_noble_territory_desc;这片土地目前不适合国家直接统治，分封给公家似乎是比较好的处理方式。;;;;;;;;;;X
set_vassal_territory_title;分封士卿领地;;;;;;;;;;X
set_vassal_territory_desc;这片土地目前不适合国家直接统治，分封给士卿似乎是比较好的处理方式。;;;;;;;;;;X
set_monarch_territory_title;没收封臣封地;;;;;;;;;;X
set_monarch_territory_desc;国家将实行更加强硬的集权措施，以失德或过失的理由没收这封地，将有利于这一政策的施行;;;;;;;;;;X
set_monarch_territory2_title;没收封臣封地;;;;;;;;;;X
set_monarch_territory2_desc;国家将实行更加强硬的集权措施，以失德或过失的理由没收这封地，将有利于这一政策的施行;;;;;;;;;;X
shiqingzhuanhua_title;士卿转化;;;;;;;;;;X
shiqingzhuanhua_desc;此地贵族已不符合我国利益，君主可改变这一切;;;;;;;;;;X
gongjiazhuanhua_title;公家转化;;;;;;;;;;X
gongjiazhuanhua_desc;此地贵族已不符合我国利益，君主可改变这一切;;;;;;;;;;X
EVTNAME1523;公家城建;;;;;;;;;;X
EVTDESC1523;公家城建;;;;;;;;;;X
EVTOPTA1523;公家城建;;;;;;;;;;X
