XXXXX;XXXX;;;;;;;;;;;;;x
jingxihuazhongtiankuojianneishi_desc;扩建我们的内史;;;;;;;;;;X
jingxihuazhongtiankuojianxingrenshu_title;精种-扩建-行人署;;;;;;;;;;X
jingxihuazhongtiankuojianxingrenshu_desc;扩建我们的行人署;;;;;;;;;;X
jingxihuazhongtiankuojiantaimiao_title;精种-扩建-太庙;;;;;;;;;;X
jingxihuazhongtiankuojiantaimiao_desc;扩建我们的太庙;;;;;;;;;;X
jingxihuazhongtiankuojianguanai_title;精种-扩建-关隘;;;;;;;;;;X
jingxihuazhongtiankuojianguanai_desc;扩建我们的关隘;;;;;;;;;;X
jingxihuazhongtiankuojianyinglei_title;精种-扩建-营垒;;;;;;;;;;X
jingxihuazhongtiankuojianyinglei_desc;扩建我们的营垒;;;;;;;;;;X
jingxihuazhongtiankuojianwanggong_title;精种-扩建-王宫;;;;;;;;;;X
jingxihuazhongtiankuojianwanggong_desc;扩建我们的王宫;;;;;;;;;;X
jingxihuazhongtiankuojianxiwutai_title;精种-扩建-习武台;;;;;;;;;;X
jingxihuazhongtiankuojianxiwutai_desc;扩建我们的习武台;;;;;;;;;;X
jingxihuazhongtiankuojiansiwencao_title;精种-扩建-司闻曹;;;;;;;;;;X
jingxihuazhongtiankuojiansiwencao_desc;扩建我们的司闻曹;;;;;;;;;;X
EVTNAME21214;精种-循环;;;;;;;;;;X,,,,,
EVTDESC21214;种好了，国君快快接着种下一个项目;;;;;;;;;;X,,,,,
EVTOPTA21214;寡人大喜;;;;;;;;;;X,,,,,
EVTNAME21215;精种-高建;;;;;;;;;;X,,,,,
EVTDESC21215;高级建筑已修建完成;;;;;;;;;;X,,,,,
EVTOPTA21215;寡人大喜;;;;;;;;;;X,,,,,
EVTNAME21216;精种-扩建;;;;;;;;;;X,,,,,
EVTDESC21216;唯一建筑已扩建完成;;;;;;;;;;X,,,,,
EVTOPTA21216;寡人大喜;;;;;;;;;;X,,,,,
